file	path	normalized_path	type	detail	sample
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center']	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center']	builtins.list	length=15	"[""array([-0.0066909 ,  0.04377802,  0.0046761 , -0.01073616,  0.00228395,\n     ..."", ""array([ 4.9388087e-03,  4.6611619e-03, -4.2663775e-03, -6.6408161e-03,\n      ..."", ""array([-2.86136363e-02,  3.51442210e-02, -3.66592524e-03, -4.93611209e-02,\n  ..."", ""array([-7.9342593e-03, -2.0068090e-02, -1.6119014e-03, -3.3000179e-02,\n      ..."", ""array([-1.07976571e-02, -1.88625138e-02, -1.18485547e-03, -1.53405517e-02,\n  ..."", ""array([ 0.01559869, -0.03731681,  0.00346058,  0.0197021 , -0.08597267,\n     ..."", ""array([-2.0012436e-03, -3.5370381e-03,  6.6546927e-04, -2.0554562e-03,\n      ..."", ""array([-4.1422276e-03, -2.7713792e-03,  6.8335113e-04, -2.3820808e-03,\n      ...""]"
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center'][0]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.10379736870527267, ""finite_mean"": -0.0015739251393824816, ""finite_min"": -0.15972279012203217, ""finite_std"": 0.041129838675260544, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center'][1]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.05285744369029999, ""finite_mean"": 0.005381599068641663, ""finite_min"": -0.034127723425626755, ""finite_std"": 0.016047278419137, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center'][2]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.2733047306537628, ""finite_mean"": 0.0027324052061885595, ""finite_min"": -0.17604589462280273, ""finite_std"": 0.051948294043540955, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center'][3]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.1679694652557373, ""finite_mean"": 0.011900450102984905, ""finite_min"": -0.17516307532787323, ""finite_std"": 0.05578732490539551, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center'][4]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.05365362763404846, ""finite_mean"": 0.0004340957384556532, ""finite_min"": -0.03969496116042137, ""finite_std"": 0.01565723493695259, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center'][5]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.20586496591567993, ""finite_mean"": 0.004087517503648996, ""finite_min"": -0.11651774495840073, ""finite_std"": 0.05192653089761734, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center'][6]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.0204593688249588, ""finite_mean"": 1.578040246386081e-05, ""finite_min"": -0.01711457408964634, ""finite_std"": 0.004905057139694691, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center'][7]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.01699545979499817, ""finite_mean"": -0.00017294276040047407, ""finite_min"": -0.016439061611890793, ""finite_std"": 0.004581116139888763, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center'][8]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.014412839896976948, ""finite_mean"": -0.0012036534026265144, ""finite_min"": -0.0298461876809597, ""finite_std"": 0.006343727931380272, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center'][9]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.015608175657689571, ""finite_mean"": 1.671018253546208e-05, ""finite_min"": -0.01709258370101452, ""finite_std"": 0.00506118219345808, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center'][10]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.5227758884429932, ""finite_mean"": -0.007439279928803444, ""finite_min"": -0.45513105392456055, ""finite_std"": 0.11870037764310837, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center'][11]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.03296675160527229, ""finite_mean"": 0.0005690383841283619, ""finite_min"": -0.03243454918265343, ""finite_std"": 0.009199891239404678, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center'][12]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.26909855008125305, ""finite_mean"": -0.005199747160077095, ""finite_min"": -0.24176013469696045, ""finite_std"": 0.06397756934165955, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center'][13]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.14477857947349548, ""finite_mean"": -0.0022589447908103466, ""finite_min"": -0.14930664002895355, ""finite_std"": 0.04061259329319, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['neighbor_m_message_vector_coming_from_center'][14]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.01624372974038124, ""finite_mean"": -0.0002403038233751431, ""finite_min"": -0.02694523148238659, ""finite_std"": 0.0051782759837806225, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['center_mut_wild_energy']	root[<entry>][<idx>]['center_mut_wild_energy']	numpy.float64	-0.85308	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['center_mut_max_energy']	root[<entry>][<idx>]['center_mut_max_energy']	numpy.float64	1.74478	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['center_entropy']	root[<entry>][<idx>]['center_entropy']	numpy.float64	-2.29253	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['weighted_neighbor_entropies']	root[<entry>][<idx>]['weighted_neighbor_entropies']	numpy.float32	np.float32(1.6879139)	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['weighted_neighbor_energy_changes']	root[<entry>][<idx>]['weighted_neighbor_energy_changes']	numpy.float64	3.03501	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['backward_weighted_neighbor_energy_changes']	root[<entry>][<idx>]['backward_weighted_neighbor_energy_changes']	numpy.float64	3.29192	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['V2_backward_weighted_neighbor_energy_changes']	root[<entry>][<idx>]['V2_backward_weighted_neighbor_energy_changes']	numpy.float64	4.23408	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['weighted_neighbor_forward_KL']	root[<entry>][<idx>]['weighted_neighbor_forward_KL']	numpy.float32	np.float32(1.2459482)	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['weighted_neighbor_backward_KL']	root[<entry>][<idx>]['weighted_neighbor_backward_KL']	numpy.float32	np.float32(1.2571981)	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['backward_weighted_neighbor_backward_KL']	root[<entry>][<idx>]['backward_weighted_neighbor_backward_KL']	numpy.float32	np.float32(1.3636174)	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['V2_backward_weighted_neighbor_backward_KL']	root[<entry>][<idx>]['V2_backward_weighted_neighbor_backward_KL']	numpy.float32	np.float32(1.7538917)	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['weighted_neighbor_entropy_changes']	root[<entry>][<idx>]['weighted_neighbor_entropy_changes']	numpy.float32	np.float32(-2.418758)	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['backward_weighted_neighbor_entropy_changes']	root[<entry>][<idx>]['backward_weighted_neighbor_entropy_changes']	numpy.float32	np.float32(-2.6235008)	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['V2_backward_weighted_neighbor_entropy_changes']	root[<entry>][<idx>]['V2_backward_weighted_neighbor_entropy_changes']	numpy.float32	np.float32(-3.37436)	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['center_neighbor_weight_check_m_w']	root[<entry>][<idx>]['center_neighbor_weight_check_m_w']	numpy.float32	np.float32(9.610655)	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['center_neighbor_weight_check_w_m']	root[<entry>][<idx>]['center_neighbor_weight_check_w_m']	numpy.float32	np.float32(30.950731)	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['wild_pssm']	root[<entry>][<idx>]['wild_pssm']	numpy.float64	1	
S_921_full_feature_dict.pickle	root['1bpiA'][17]['alternate_pssm']	root[<entry>][<idx>]['alternate_pssm']	numpy.float64	-2	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['mut']	root[<entry>][<idx>]['mut']	builtins.str	'L6A'	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['ddg']	root[<entry>][<idx>]['ddg']	builtins.float	0.6	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['log_prob']	root[<entry>][<idx>]['log_prob']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.07289474457502365, ""finite_mean"": -4.256929874420166, ""finite_min"": -6.071280479431152, ""finite_std"": 1.3724162578582764, ""nan_count"": 0, ""ndim"": 3, ""shape"": [1, 58, 21], ""size"": 1218}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['top_15_attention_weights']	root[<entry>][<idx>]['top_15_attention_weights']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 1.195781946182251, ""finite_mean"": 0.383980929851532, ""finite_min"": 0.17045481503009796, ""finite_std"": 0.27949580550193787, ""nan_count"": 0, ""ndim"": 1, ""shape"": [15], ""size"": 15}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['top_10_attention_weights']	root[<entry>][<idx>]['top_10_attention_weights']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 1.195781946182251, ""finite_mean"": 0.4775494635105133, ""finite_min"": 0.22305281460285187, ""finite_std"": 0.3011842668056488, ""nan_count"": 0, ""ndim"": 1, ""shape"": [10], ""size"": 10}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['top_5_attention_weights']	root[<entry>][<idx>]['top_5_attention_weights']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 1.195781946182251, ""finite_mean"": 0.6913975477218628, ""finite_min"": 0.4107525050640106, ""finite_std"": 0.29758933186531067, ""nan_count"": 0, ""ndim"": 1, ""shape"": [5], ""size"": 5}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['top_15_neighbor_indices']	root[<entry>][<idx>]['top_15_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 54.0, ""finite_mean"": 22.8, ""finite_min"": 0.0, ""finite_std"": 20.007331989381626, ""nan_count"": 0, ""ndim"": 1, ""shape"": [15], ""size"": 15}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['top_10_neighbor_indices']	root[<entry>][<idx>]['top_10_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 50.0, ""finite_mean"": 13.5, ""finite_min"": 0.0, ""finite_std"": 16.77050983124842, ""nan_count"": 0, ""ndim"": 1, ""shape"": [10], ""size"": 10}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['top_5_neighbor_indices']	root[<entry>][<idx>]['top_5_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 24.0, ""finite_mean"": 6.2, ""finite_min"": 0.0, ""finite_std"": 8.997777503361595, ""nan_count"": 0, ""ndim"": 1, ""shape"": [5], ""size"": 5}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['top_15_closest_neighbor_indices']	root[<entry>][<idx>]['top_15_closest_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 54.0, ""finite_mean"": 16.133333333333333, ""finite_min"": 0.0, ""finite_std"": 15.512862046988264, ""nan_count"": 0, ""ndim"": 1, ""shape"": [15], ""size"": 15}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['top_10_closest_neighbor_indices']	root[<entry>][<idx>]['top_10_closest_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 24.0, ""finite_mean"": 9.2, ""finite_min"": 0.0, ""finite_std"": 9.260669522232181, ""nan_count"": 0, ""ndim"": 1, ""shape"": [10], ""size"": 10}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob']	root[<entry>][<idx>]['w_n_log_prob']	builtins.list	length=15	"[""array([-3.7604532, -5.3233895, -5.1621113, -4.4872856, -3.9839845,\n       -5...."", ""array([-1.5983428, -5.3471355, -2.7906375, -2.5066037, -4.7336235,\n       -3...."", ""array([-5.6855125 , -0.07880161, -5.4544387 , -5.6404696 , -5.4602895 ,\n     ..."", ""array([-0.8000909, -4.831451 , -3.10456  , -3.735486 , -3.660253 ,\n       -3...."", ""array([-4.8411183 , -5.604358  , -4.835673  , -4.6809473 , -5.278604  ,\n     ..."", ""array([-4.586013  , -5.4692187 , -4.7142825 , -4.3622694 , -1.4845243 ,\n     ..."", ""array([-5.641022  , -0.07706185, -5.5168576 , -5.567347  , -5.504079  ,\n     ..."", ""array([-2.916623 , -5.39932  , -1.7818514, -0.9243884, -4.5717072,\n       -4....""]"
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob'][0]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.1304136514663696, ""finite_mean"": -3.8482346534729004, ""finite_min"": -5.447241306304932, ""finite_std"": 1.1887593269348145, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob'][1]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.5600039958953857, ""finite_mean"": -3.651228427886963, ""finite_min"": -5.463119983673096, ""finite_std"": 1.1024113893508911, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob'][2]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.07880160957574844, ""finite_mean"": -5.317819595336914, ""finite_min"": -5.745765686035156, ""finite_std"": 1.1747407913208008, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob'][3]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.8000909090042114, ""finite_mean"": -3.940958261489868, ""finite_min"": -5.496583461761475, ""finite_std"": 1.1836614608764648, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob'][4]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.1290058195590973, ""finite_mean"": -4.922839164733887, ""finite_min"": -5.604358196258545, ""finite_std"": 1.116978645324707, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob'][5]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.624851644039154, ""finite_mean"": -4.583189010620117, ""finite_min"": -5.734335422515869, ""finite_std"": 1.4033315181732178, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob'][6]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.07706185430288315, ""finite_mean"": -5.3361711502075195, ""finite_min"": -5.728890419006348, ""finite_std"": 1.1775712966918945, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob'][7]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.9243884086608887, ""finite_mean"": -3.8989474773406982, ""finite_min"": -5.543281555175781, ""finite_std"": 1.210998773574829, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob'][8]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.9679348468780518, ""finite_mean"": -3.367710590362549, ""finite_min"": -5.347399711608887, ""finite_std"": 0.9116283059120178, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob'][9]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.8607916235923767, ""finite_mean"": -3.9308688640594482, ""finite_min"": -5.653915882110596, ""finite_std"": 1.243759274482727, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob'][10]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.07931379973888397, ""finite_mean"": -5.311253547668457, ""finite_min"": -5.72225284576416, ""finite_std"": 1.1726467609405518, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob'][11]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.061305202543735504, ""finite_mean"": -5.550436973571777, ""finite_min"": -6.032607555389404, ""finite_std"": 1.2325966358184814, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob'][12]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.922589659690857, ""finite_mean"": -3.5609631538391113, ""finite_min"": -5.461243152618408, ""finite_std"": 1.085982084274292, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob'][13]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.8877055644989014, ""finite_mean"": -3.4252326488494873, ""finite_min"": -5.397018909454346, ""finite_std"": 1.0063016414642334, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['w_n_log_prob'][14]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.0835490226745605, ""finite_mean"": -3.881983518600464, ""finite_min"": -5.5607147216796875, ""finite_std"": 1.2705260515213013, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1bpiA'][18]['m_n_log_prob']	root[<entry>][<idx>]['m_n_log_prob']	builtins.list	length=15	"[""array([-3.283448 , -4.7878265, -5.0604916, -4.418444 , -3.662072 ,\n       -4...."", ""array([-1.4368013, -5.417062 , -2.829968 , -2.5846448, -4.8783364,\n       -3...."", ""array([-5.668165  , -0.07934859, -5.4747334 , -5.6439304 , -5.450272  ,\n     ..."", ""array([-1.8292586, -4.9866786, -2.6130323, -2.036468 , -3.7423801,\n       -4...."", ""array([-4.7304296, -5.6073008, -4.8665905, -4.714268 , -5.218481 ,\n       -5...."", ""array([-4.5202694, -5.388541 , -4.7430754, -4.313668 , -1.4590993,\n       -5...."", ""array([-5.68063   , -0.07665484, -5.5066    , -5.576827  , -5.505174  ,\n     ..."", ""array([-3.111856 , -5.6086526, -1.8095654, -0.791823 , -4.6104527,\n       -4....""]"
